smiles,PCBA-1030,PCBA-1458,PCBA-1460,PCBA-2546,PCBA-2551,PCBA-485297,PCBA-485313,PCBA-485364,PCBA-504332,PCBA-504333,PCBA-504339,PCBA-504444,PCBA-504467,PCBA-588342,PCBA-624296,PCBA-624297,PCBA-624417,PCBA-651965,PCBA-652104,PCBA-686970,PCBA-686978,PCBA-686979,PCBA-720504
O=C1CC(SCc2nc3ccccc3[nH]2)C(=O)N1c1cccc(F)c1,,,,1.0,1.0,,,,,,0.0,,,,,,,,,0.0,,,
COc1ccc(OC)c(N2C(=O)/C(=C/NCCN3CCNCC3)C(=O)NC2=S)c1,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
COc1cccc2cc(C(=O)C3=C(O)C(=O)N(CCN4CCOCC4)C3c3ccc(C)o3)oc12,,,,,,,,1.0,,,,,,,,,,,,,,,
CC(=O)c1c(N2CCCC2)[nH]c(-c2ccccc2)nc1=S,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
O=C(C1=C[C@@H](c2csc3ccccc23)C[C@@H](OCc2ccc(CO)cc2)O1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,,,,,,,,,,,,,1.0,0.0,,,,,0.0,,,,
CCCC(=O)O[C@@H]1C[C@@H](C)N(C(=O)c2ccccc2)c2ccc(C)cc21,,,,,,,,,,,,,,,,,1.0,,,,,1.0,
COc1ccc(S(=O)(=O)Nc2ccc3ccccc3c2)cc1C,,,,,,,,,,,,1.0,,,,,0.0,,,,,1.0,
Nc1ccccc1/N=C/c1ccc(-c2cccc(Cl)c2)o1,,,,1.0,,1.0,1.0,,,,0.0,,,1.0,,,,,,,,,
O=C(Nc1cccc(Cl)c1)c1cc(S(=O)(=O)NCCc2ccc(Cl)cc2)ccc1F,,,,,,,,,,,,,,,,,1.0,,,,,,
CC(C)(C)c1ccc(C(=O)NC(=O)COC(=O)c2ccc(Br)o2)cc1,,,,,,,,,,,,,,,,,,1.0,,,,,
Cc1ccc(CN2C(=O)CCC2C(=O)NCCc2ccccc2)cc1,,,,,,,,,,,,,,,,,,0.0,,,,,
Cc1ccc(F)cc1NC(=O)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,,,,,,,,,,,,1.0,,,,,,,,,,,
CN1CCN(C(=O)/C(=C/c2ccccc2)c2ccccc2)CC1,,,,,,,,,,0.0,,,,,,,,,,,,,
CCOC(=O)c1c(-c2ccc(C)cc2)csc1NC(=S)NC(=O)c1ccccc1,,,,1.0,1.0,,,,0.0,,,0.0,,,,,,,,,,,0.0
CC(C)(C)C(=O)C(Cl)C(=O)Nc1ccccc1,,,1.0,,,0.0,,1.0,,0.0,0.0,,,,,,,0.0,,0.0,,,1.0
COc1ccc(-c2cc(-c3cccs3)nc3sc(C#N)c(N)c23)cc1,,,,,,,,,,,,,,,1.0,,,,,,,,
CCCOc1ccc(N2C(=O)CC(N(Cc3ccco3)C(=O)CC)C2=O)cc1,,,,,,,,1.0,,,,,,,,,,,,,,,
CCC(C)(C)n1nnnc1C(c1cccs1)N1CCN(c2nc3ccccc3s2)CC1,,,,,,,,,,,,,1.0,,,,,,,,,,
COc1ccccc1OCCn1c(SCC(N)=O)nc2ccccc21,,,,,,,,,,,,,,,,,,,,0.0,,,
C/C(=N\NC(=S)NCc1ccccc1)c1ccc(C(C)(C)C)cc1,,,,1.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0
CCN(CC1COc2ccccc2O1)C(=S)NCCCN(C)C,,,,,,,,,,,,,,,,,1.0,,,,,1.0,
Cc1cccc(NC(=O)c2ccc(-n3cccn3)c([N+](=O)[O-])c2)c1,,,1.0,0.0,0.0,,,1.0,,,,0.0,,,,,0.0,,,,,,
O=C(c1ccc2c(c1)N(Cc1ccc(Cl)cc1)C(=O)c1ccccc1S2(=O)=O)N1CCc2ccccc21,,,,,,,,,,,,,,,,,,,,,1.0,,
CCN1CCN(c2ccc(NC(=O)COc3ccc(Cl)cc3C)cc2)CC1,,,,,,,,,,,,,,,,1.0,,,0.0,,,1.0,
O=C1c2ccccc2C(=O)N1CCCCSc1nnnn1-c1ccccc1,1.0,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,
Cc1cc(C)c2nc(C(F)(F)F)nc(NCCCN3CCOCC3)c2c1,,,,,,,,,,,,,,,,,,,,1.0,,,
CCCOC(=O)c1c(N)sc(C(=O)OCC)c1C,,,,,,,,,,,,,,,,,,,1.0,,,,
O=C(O)c1cc(C(=O)O)c(-c2ccccc2)c(C(=O)O)c1,,,,,,,,,,,,,,,,,,,0.0,,,,
CCn1c(C)nc2cc(S(N)(=O)=O)ccc21,,,,,,,,,,,,,,,1.0,,,,,,,,
OCC#Cc1ncc(C(F)(F)F)cc1Cl,,,,1.0,,,,1.0,,,,,0.0,,,,,,,1.0,,,
Cc1ccc(NC(=S)NC(=O)C2CCC2)cc1C,,,,,,1.0,1.0,,,,,,,1.0,0.0,,,,,,,,
C=CCN1C(=O)/C(=C\Nc2cccc([N+](=O)[O-])c2)C(=O)N(CCCC)C1=O,,,,,,,,,,,,0.0,,,,,,,,,,,
Cc1cc(-c2cccs2)nc(-n2cccc2)n1,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
CS(=O)(=O)c1ccc(C(=O)OCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-],,,,,1.0,,,1.0,,,,,,,1.0,,0.0,,,,,,
O=S(=O)(Nc1cccc2cccnc12)c1ccccc1,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,
COc1ccc(C(=O)/N=c2\sc3ccccc3n2C)cc1,,1.0,0.0,0.0,,1.0,1.0,,,,0.0,,,,,,,0.0,,,,,
COc1ccccc1N1CCN(C(=O)c2cccc(NC3=NC4CS(=O)(=O)CC4S3)c2)CC1,,,,,,,,,,0.0,,,,,,,,,,,,,
CCN(CC)CCN1CCn2c3c(c4cc(C)ccc42)CCCC31,,,,,,,,,,,,,,,,1.0,,,,,,,
COc1ccc(-c2nc(CS(=O)CC(=O)NCCCN3CC(C)CC(C)C3)c(C)o2)cc1OC,,,,,,,,,,,,,,,,,,1.0,,0.0,,,
CSc1ncc(Cl)c(C(=O)Nc2cccnc2)n1,,,,,,,,,,,,0.0,,,,,,,,,,,
CCCn1c(SCC(=O)Nc2nonc2C)nnc1-c1ccoc1C,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,
CCOC(=O)CN1C(=O)S/C(=C/C=C/c2ccc(N(C)C)cc2)C1=O,,,1.0,,,1.0,,0.0,1.0,1.0,1.0,,,1.0,,,0.0,,,,,,
CCOc1ccc(NC(=S)NNC(=O)c2cc(Br)ccc2Cl)cc1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
CCOC(=O)c1cc(-c2ccc(C)cc2)n(CCC(=O)Nc2ccc(OC)c(OC)c2)c1C,,,,,,,,,,,,1.0,,,,,,,,,,,
CC(=O)Nc1cccc(OCC(=O)Nc2ccccc2)c1,,1.0,0.0,,0.0,1.0,1.0,,0.0,0.0,,,,,0.0,,,,,,,0.0,
CN1CCN(Cc2ccc3ccccc3c2)CC1,,,,,,,,,,,1.0,,,,,,,,,,,,
CCOC(=O)c1sc(=S)n(C)c1NC(=O)c1ccc(OC)cc1,,,,,,,,,,,,,,,,,,,,,,,1.0
O=C(CN1C(=O)c2ccccc2C1=O)NN1C(=O)c2ccccc2C1=O,1.0,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,
O=C1OCCN1C(=O)[C@H]1[C@H](c2ccccc2)C(c2ccccc2)=NN1c1ccc(Br)cc1,,,,,,,,,,,,,,,,1.0,,,,0.0,,,
O=C(COc1ccccc1Cl)N1CCN(c2ccc([N+](=O)[O-])c(N3CCOCC3)c2)CC1,1.0,0.0,1.0,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,
CCOc1cccc(C2/C(=C(/O)c3ccc4c(c3)CC(C)O4)C(=O)C(=O)N2CCN2CCOCC2)c1,,,,,,,,,,,,,,,,,0.0,,,,,,
COc1ccc(C(=O)/C=C/c2cc(OC)c(O)c(OC)c2)c(F)c1,,,,,,,,1.0,1.0,,,,1.0,,,0.0,,,,,1.0,,
Cc1noc(C)c1-c1ccc2ncnc(NC(C)c3ccccc3)c2c1,,,,,,,,,,,,1.0,,,,,,,,,,,
CCCCc1ccc(-c2nc(N)n[nH]2)cc1,,1.0,0.0,,0.0,1.0,1.0,,,0.0,,0.0,,1.0,,,,,,,,,0.0
Cc1cc(C)c(C#N)c(SCc2cn3c(C)cccc3n2)n1,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,0.0,,,,,,
Cc1cnc(NC(=O)COc2ccccc2Cl)s1,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0,,,,,,0.0,,,,,,,
COc1ccc(Cn2c3nc4ccccc4nc3c3c(=O)n(Cc4ccco4)cnc32)cc1,,,,,,,,1.0,,,,,,,,,,,,,,,
COc1ccccc1Nc1n[nH]c(=S)s1,,,,,1.0,,,,,,,,,,,,,,,,,,
C=CCNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,,,1.0,,,1.0,,0.0,,,,0.0,,1.0,,,,0.0,,,,,
Cc1csc(NC(=O)C2COc3ccccc3O2)n1,,,,,,1.0,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCCCC3)C(=O)N1CCN(c2ccccc2F)CC1,,,,,,,,0.0,,,,,,,,,,,,,,,
COc1ccc(C2SCC(=O)N2CCc2ccc(OC)c(OC)c2)cc1,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.0
CCCCS/C(=C(/C#N)C(N)=O)c1cc2c([nH]1)CCCC2,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
O=c1oc2c3c4c(cc2s1)CCCN4CCC3,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.0,,,1.0
O=C(NC(=S)NNC(=O)[C@H]1C[C@@H]1c1ccccc1)c1ccc(F)cc1,,,,,,,,,,,,,,,,,,,1.0,,1.0,,
CN(C)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccc4c(c3)CCCC4)o2)cc1,,,,1.0,1.0,,,,,,,,,,0.0,,,,,,,,
CCOC(=O)c1cc(-c2ccccc2)n(CCC(=O)N2CCN(c3ccccn3)CC2)c1C,,,,,,,,,,,,,1.0,,,,,,,,,,
COc1ccc2[nH]c3nc(SCc4nnc(-c5ccccc5)o4)nnc3c2c1,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,
O=C(NCc1ccccn1)c1cccc(NS(=O)(=O)c2ccccc2F)c1,1.0,,,0.0,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,0.0,
CN1CC2=Cc3ccccc3OC23Oc2ccccc2C=C3C1,0.0,,,,,0.0,,,,,,,,,,,,1.0,,1.0,,,
CCC(C)Sc1cccc(-c2nc3cc(C)ccn3c2NCc2ccccc2)c1,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
C=CCc1ccc(OCCOCCOc2cccc3ccc(C)nc23)c(OC)c1,,,,,,,,,,1.0,1.0,,,0.0,,,,,0.0,,1.0,,
COc1ccc(C2CC2/C(C)=N/OC(=O)C2CC2)cc1,,,,,,,,,,,,,,,,,,,1.0,,,,
CCOC(=O)N1CCN(CC(=O)c2c(C)[nH]c3ccccc23)CC1,,,,,,,,1.0,,,,,0.0,,,0.0,,,,,,,1.0
O=[N+]([O-])c1ccc(N2CCN(C(=S)Nc3ccc(F)cc3F)CC2)cc1,,,,,,,,,,,,1.0,,,,,0.0,,,,,,
CCCCNC(=S)NNC(=O)CCn1cc(C)cn1,0.0,,,1.0,1.0,,0.0,,0.0,,,0.0,0.0,0.0,,,1.0,,,,,,
Cc1ccc(C(=O)NCc2cccc(C(F)(F)F)c2)cc1S(=O)(=O)N1CCCCC1,,,,,,,,,,,,1.0,,,0.0,,,,,,,,
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2)cc1,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,
Cc1ccc(Nc2c(-c3ccc(C)o3)nc3ncccn23)cc1,,,,,,,,1.0,,,,,,,,,,,,,,0.0,
O=C(NCC1CCCO1)c1onc(CSc2ccc(F)cc2)c1C(=O)O,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,
COc1ccc(C2C3=C(NN/C3=C3\C=CC=CC3=O)C(=O)N2CCc2ccc(OC)c(OC)c2)cc1,,,,,,,,,,,,,1.0,,,,,,,,,,
COCC[N+]1(C)CCCCC1,,,,,,,,,1.0,,,,,,,,,,,,,,
CCc1nnc(NC(=O)c2c(O)c3c([nH]c2=O)CCCC3)s1,,1.0,,,,,,,,,,0.0,,,,,,,,,,,
COC(=O)Cn1/c(=N/C(=O)c2ccc(Cl)s2)sc2cc(C)ccc21,,1.0,,,,,,,,,,,,,,,,,,,,,
CC(c1ccccc1)n1cnc2ccccc2c1=O,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1ccc(CNc2ncc(-c3ccccc3)n2C)o1,,,,,,0.0,,,,,,,,,,,,,,,,,
O=C(COCc1cc(-c2cccs2)on1)NCc1ccccc1Cl,,,,,,,,,,,,,,,,,,,1.0,,,,
C/C=C/C=C\C(=O)Nc1cccc(C2=NOC3(C2)C[C@H](C(N)=O)N(C(=O)CC#N)C3)c1,,,,,,,,1.0,,0.0,,,,,0.0,,,0.0,,,,,
COc1ccc(Br)cc1C1Sc2ccccc2NC2=C1C(=O)c1ccccc12,,,,,,,,,,,,,,,,,,,,,1.0,,
Cc1[nH]c2ccc(C(=O)N3CCC(Cc4ccccc4)CC3)cc2c1C,,,,,,,,,,,,,,,1.0,0.0,,,,,,,
Cc1cc(C)nc(Nc2n[nH]c(-c3ccccc3Cl)n2)n1,,1.0,,0.0,,,,,,,,,,,,,0.0,,,,,,
Cc1ccc(C(=O)NCCn2c(N)c(C#N)c3nc4ccccc4nc32)cc1,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.0,
CC1(C)Cc2nc3sc4c(N(CCO)CCO)nnnc4c3cc2CO1,,0.0,,,,,,,,,,,,,,,,,,,,,
Cn1c(-n2cccc2)c(-c2c(-c3ccc(F)cc3)[nH]c3c2c(=O)[nH]c(=O)n3C)c(=O)[nH]c1=O,,,,,,,,,0.0,,,,,,,,,,,,,,
O=C(NCCc1ccccn1)c1n[nH]c(=O)c2ccccc12,0.0,,,,,,,,,,,,,,,,,,,,,,
Nc1cccc2ccc([As](=O)(O)O)cc12,,,,,,,,1.0,,0.0,,,,0.0,,,0.0,,,,,,
COC(=O)c1cc(NC(=O)CN2CCN(C(C)=O)CC2)cc(C(=O)OC)c1,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,
N=c1oc2ccccc2cc1C(=O)Nc1ccccc1,,,,,,,1.0,,,,,,,,,,,,,,,,
C=CCOc1c(Br)cc(/C=N/n2c(CC)n[nH]c2=S)cc1Br,,,,,,,,,,,,,,,1.0,,,,,,,,0.0
CC(C(=O)NC1CCCC1)N1CCN(Cc2ccccc2)CC1,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0
CC1=C(C(=O)Nc2ccccc2)C(c2ccc(C)cc2)N=C(Nc2nc3ccccc3o2)N1,,,,1.0,,,,,,0.0,,,,0.0,,,,1.0,,,,,
CCCCCc1ccc(S(=O)(=O)Nc2cc(C)ccn2)cc1,,,,,,,,,,,,,1.0,,,,,,,,,,
CC(CCc1ccc(O)cc1)NCCC(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
CC(NC(=O)CCCCCCN1C(=O)c2ccccc2C1=O)c1ccc2c(c1)CCCC2,,,,1.0,,,0.0,,,0.0,,,1.0,0.0,,,,,1.0,0.0,,1.0,
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1cnccn1,,,,,,,,,,,1.0,,,,,,,,,,,,
FC(F)(F)c1ccc(-c2nnc(-c3ccccn3)c(-c3ccccn3)n2)nc1,0.0,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
CCN(CCCNC(=O)c1cc(Nc2ccc(OC)cc2OC)nc2ccccc12)c1cccc(C)c1,,,,,,,,0.0,,,,,,,,,,,,,,,
CCOc1ccc2nc(SCC(=O)N(C)C)[nH]c2c1,,,,,,1.0,1.0,,,,0.0,0.0,,,0.0,,,,,,,,
CSc1ccc(S(=O)(=O)NC2CCCCC2)cc1,,,,,,,,,,,,,,,,,,,,,0.0,,
CC(C)CN(C(=O)C1=NN(c2ccccc2)C(=O)CC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,0.0,,
COc1nc(C)ccc1-c1noc(-c2ccncc2)n1,,1.0,0.0,,,,,,,,,,,,,,,,,0.0,,,
CCN(CC)C(=O)Cn1c(=O)n(-c2ccc(CC(=O)NCc3ccccc3)cc2)c(=O)c2sccc21,,,,,,,,,,,,,,,0.0,,,,,,,,
O=C(c1cccs1)N1CCN(C(=O)c2cccs2)C1=S,,,,,,,,,,,,,,,,1.0,,,,,,,0.0
COc1ccc(NC(=O)c2cc3ccccc3o2)cn1,,,,,,,1.0,,0.0,,,,,1.0,,0.0,,,,,,,
COc1ccccc1NS(=O)(=O)c1ccc(O)cc1,,,,,,,,,,,,,,,,,,,,,,,1.0
Cc1ccccc1NC(=O)C1(C)Cc2ccccc2C(=O)O1,,,,,,,,,,0.0,,,,,,,,,,,,,
COc1ccccc1-c1c(C)nn2c(C)c(C(C)=O)cnc12,,,,,,,,0.0,,,,,,,,,,,,,,,
CN(C)c1ccc(C(CNC(=O)c2ccc(-c3ccccc3)cc2)N2CCOCC2)cc1,,,,,,,,,,1.0,,,,,,,,,,,,,
Oc1c(C(Nc2ccccn2)c2ccccn2)ccc2cccnc12,,,,1.0,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cc[n+](-c2nc([O-])sc2/C=N/NC(=S)Nc2ccccc2)cc1,,,,,,,,,1.0,,,,,,,,,,,,,,
NC1=NC[C@H](CC2CCCCC2)N1CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,,,,,,,,,,,,,,0.0,,,,,,,
Cc1ccc(CNC(=O)COc2ccc(C(=O)c3ccc(F)cc3)cc2)cc1,,0.0,,0.0,,,,,0.0,,,0.0,,,1.0,,,,,,,,
O=C(CN(C(=O)CCC(=O)Nc1nccs1)c1cccc(F)c1)NCc1ccccc1,,,,0.0,,,,,,,,,,,,,,,,,,,
NC(=O)N/N=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1,,,,,,,,,,,,,,,1.0,,,0.0,,0.0,,0.0,
COc1ccc(NC(=O)/C(C#N)=C\c2cc(C)n(-c3ccc4c(c3)OCO4)c2C)cc1,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
CSc1nc2sc3c(c2c(=O)n1C)CCC(C)C3,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
COc1ccc(-c2cnc3c(NC=O)cc(-c4ccc(F)cc4)cn23)cc1OC,,,,,,,,,,,,,,,,,,,,,1.0,,
Cc1ccc(SCC(=O)N2CCOCC2)cc1,,1.0,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,,
O=C(CSC1=NCCS1)c1ccc(Cl)cc1,,,,,,,,,,,,1.0,,,,,,,,,,,
C=C1C(=O)OC2CC3(C)OC3CCC(C)=CC(OC(C)=O)C12,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
CCSc1nnc(NC(=O)c2ccc3c(c2)OCO3)s1,,1.0,,,0.0,1.0,1.0,,,0.0,,,,1.0,,,,0.0,,,,,
COC(=O)C1=C(C(=O)OC)[C@@H]2N(Cc3ccccc3)c3ccccc3[C@@]23C[C@@H](C(=O)OC)N(C(=O)c2cc(C)oc2C)C3=N1,,,,,,,,,,,,1.0,,,0.0,,1.0,,,,,1.0,
Cn1c(=O)[nH]c2c(nc(-c3ccc(Cl)cc3)n2C)c1=O,,,,,,,,,0.0,,,,,,,,,,,,,,
COC(=O)/C=C1\C(=O)N(c2nc3ccccc3s2)C(=S)N1c1ccc(F)cc1,0.0,0.0,0.0,,,,,,1.0,,0.0,0.0,,,,,,0.0,,,,,
Cc1cc(-c2ccc(C)c(S(=O)(=O)NCCc3ccccc3)c2)on1,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,
O=c1[nH]nc(-c2ccc([N+](=O)[O-])o2)c(=O)[nH]1,,,,,,,,,,,,,,,,0.0,,,,,,,
N=c1c2c(n(Cc3ccccc3)c3c1CCC3)CCC2,,,,,,,,,,,,1.0,1.0,0.0,,,0.0,,,,,,
CCOC(=O)C1CCN(C(=O)c2ccc(SC)cc2OC)CC1,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,1.0
Cc1ccc(CNc2ccc3c(c2)ncn3C(C)C)cc1,,,,,,,1.0,,,,,,,,,,,,,,,,
COc1ccccc1NC1=NC(=O)/C(=C/c2ccc(N(C)C)cc2)S1,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,
C=COCCNC(=O)Nc1ccc(Cl)cc1Cl,,,,,,,,,,,,,0.0,,,,,,,,,,
Cc1ccc(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(OC(=O)c3ccncc3)cc2)c(C)c1,,,,,,,,,,,,,,,,,,,1.0,,,,
Cn1c(CN2CCCCC2)nc2cc(NC(=O)c3ccc(F)cc3)ccc21,,,,,,,,,,,,1.0,,,,,,,,,,,
CCn1c(=O)c(C(=O)NNC(=O)c2cccc(Cl)c2)c(O)c2ccccc21,,,,,,,,,,,,,,,1.0,,,,,1.0,,,
CCn1nccc1C(=O)Nc1ccc(Cl)cc1Cl,0.0,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,
C=C(C)CNC(=S)N/N=C1\CCCCc2ccccc21,,,,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,,,
Cc1cccc(NC(=S)Nc2ccc3cn[nH]c3c2)c1,,,,,,,,,,,,,,,,,,1.0,,,,,
CCOc1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3ccccc3C(=O)O)C2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,1.0
Cc1nc(C(=O)Nc2ccccc2)sc1C(=O)Nc1ccccc1,,,,,,1.0,1.0,,0.0,,,,,1.0,0.0,,,,,,,1.0,1.0
Cc1ccc(NC(=S)N/N=C2/CCCCc3ccccc32)cc1,,,,,,,,,,,,,,,,,1.0,,,,,,
Cn1c(=O)c(-c2cccc(Cl)c2)c(O)c2ccccc21,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
CCOP(=O)(c1ccc(N(C)C)cc1)C(O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,0.0,,,,,
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3ccn[nH]3)CCC12,,,,,,,,,,,,1.0,,,,,,,,,,,
O=C(N/N=C/C1C(=O)NC(=S)N(c2ccccc2)C1=O)c1cc(Br)c(O)c(Br)c1,1.0,,,,0.0,,,,1.0,,1.0,,0.0,,,,,,,,,1.0,1.0
COc1ccccc1-n1cc(-c2ccc(C)cc2)[nH]c1=S,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,
CCCCn1nnnc1SCC(=O)Nc1ccc2c(c1)OCCO2,1.0,,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,
CC1(C)OC2OC(C(=O)NN/C=C3\C=C(Br)C=CC3=O)C3OC(C)(C)OC3C2O1,,,,,,,,,,,,,,,,1.0,,,,0.0,,1.0,
c1coc(-c2nnc(-c3cccs3)o2)c1,,1.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
COc1cc(NC(=O)c2ccnc(N)c2)cc(C(=O)Nc2cccc(C(F)(F)F)c2)c1,,,,,,,,,,,,,,,0.0,,,0.0,,,,,
O=C(CCC1CCCC1)N1CCN(C(=O)COc2ccccc2)CC1,,0.0,,,,,,,,,,,,,,,,,,,,,1.0
Cc1ccccc1-c1nc(-c2ccc(Br)o2)no1,,,,,,,,0.0,,,,,,,,,,,,,,,
O=[N+]([O-])c1cc(S(=O)(=O)C(F)(F)F)ccc1Sc1nc2ccccc2[nH]1,,,,,,,,,,,,,,,,,,1.0,,,,1.0,
Cc1ccc([N+](=O)[O-])cc1C1=C(c2ccccc2)N/C(=C2/C=CC(=O)C(O)=C2)N1,,,,,,,,,,,,1.0,,,,,,,,,,,
CC(=O)Nc1ccc(S(=O)(=O)N2CCn3cccc3C2C)cc1,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
CCOC(=O)N1CCC(NC(=O)c2cc(S(=O)(=O)NCCc3ccccc3)ccc2F)CC1,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
CN1C(=O)/C(=N\NC(=S)Nc2ccccc2F)c2cc(S(=O)(=O)N3CCOCC3)ccc21,,,,,,,,,,,,,1.0,0.0,,,,0.0,,,,1.0,
Cc1ccc(SCC(=O)Nc2ccccc2N2CCOCC2)cc1,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
COC(=O)c1ccc(NC(=S)NC2c3ccccc3CC2O)cc1,,,,,,,,,,,,,,,0.0,,,,,,0.0,,
O=C(COC(=O)/C=C/c1ccccc1)Nc1nnc(-c2ccccc2)o1,,,,,,,,,,1.0,,,,,,,,,,,,,
Cc1c(NC(=S)NC(=O)c2ccccc2Br)c(=O)n(-c2ccccc2)n1C,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,
O=C(Cc1cccc(C(F)(F)F)c1)N1CCCC1,,,,,,,,,0.0,,,,,,,,,,,,,0.0,
O=C(Nn1cnc2ccccc2c1=O)c1ccc(Cl)c([N+](=O)[O-])c1,,,,,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,
COc1ccc(NC(=O)NN(C(=O)c2ccccc2)C(C)(C)C)cc1,,,,,,0.0,,,,,,,,,,,,1.0,,,,,
CCOC(=O)c1sc(NC(=O)C2CC2)nc1C,,,0.0,,,,,,,,,,,,,,,,,,,,
O=C(/C=C/c1ccco1)Nc1ccccn1,,1.0,0.0,0.0,0.0,,,,,,0.0,,,1.0,1.0,1.0,,,,,,1.0,
COC(=O)N/N=C/c1cn(CCCOc2ccccc2)c2ccccc12,,0.0,,,,,,,,,,,1.0,,,,1.0,,,,,,
Oc1ccc(F)c2cccnc12,,,,,,,,,,,1.0,,,,,,,,,,,,1.0
CC1CCc2c(nc3sc4c(c3c2N)CCCC4)C1,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,
CNC(=S)N1CCC(NC(=O)c2ccco2)CC1,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,
CN(c1ccccc1)c1nc(C#N)nc(N2CCOCC2)n1,,,,,,,,,,,,1.0,,,,,,,,,,,
Cn1nnc(NC(=O)c2ccc(C(C)(C)C)cc2)n1,,1.0,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC(=S)/C=C2\N(C)c3ccccc3C2(C)C)cc1,,,1.0,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
CCC1CCCCN1C(=O)CSc1nc(N)cc(N)n1,1.0,0.0,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,
COC(=O)CCC(=O)NC1CC(C)(C)Cc2c1cnn2-c1ccccc1,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,
CCN1CCN(C(=O)Cn2c(-c3cccs3)cc3ccccc32)CC1,,,,,,,,,,,,,,,,,,1.0,,,,,
O=C(CNC(=O)c1ccc2c(c1)OCCO2)N/N=C/c1cccc(Br)c1,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
